Asset_ID	Plant	Department	Machine_Type	Asset_Name	Installation_Year	Maintenance_Date	Maintenance_Type	Failure_Type	Downtime_Hours	Repair_Cost_INR	Technician	Priority	Work_Order_Status	Asset_Status	Spare_Part_Used	Repair_Time_Hours	Asset_Age_Years
AST1675	Chennai	Production	Pump	Machine-675	2021	2026-04-02	Preventive	No Failure	9.8	30470	Rahul	Low	Pending	Idle	None	6.8	5
AST1676	Vizag	Packaging	Boiler	Machine-676	2024	2026-01-27	Preventive	Bearing Failure	1.4	26232	Kumar	Medium	In Progress	Active	Motor	1.4	2
AST1677	Hyderabad	Packaging	Robot Arm	Machine-677	2020	2026-01-08	Preventive	No Failure	1.6	7830	Rahul	Medium	Pending	Active	Bearing	4.4	6
AST1678	Pune	Packaging	Generator	Machine-678	2015	2026-07-28	Corrective	Electrical Fault	4.1	37001	Priya	Critical	Completed	Active	Motor	1.5	11
AST1679	Hyderabad	Quality	Pump	Machine-679	2019	2026-02-14	Preventive	Overheating	4.2	15924	Ravi	High	Pending	Idle	Sensor	0.9	7
AST1680	Pune	Utilities	Boiler	Machine-680	2017	2026-04-16	Predictive	Bearing Failure	13	38803	Kumar	High	Completed	Idle	Sensor	9.8	9
AST1681	Chennai	Packaging	Compressor	Machine-681	2025	2026-04-10	Corrective	No Failure	6.1	33096	Ravi	High	Completed	Idle	Belt	4.8	1
AST1682	Chennai	Utilities	Generator	Machine-682	2022	2026-06-13	Corrective	Bearing Failure	4.6	41893	Ravi	High	Completed	Idle	Valve	7.7	4
AST1683	Hyderabad	Production	CNC Machine	Machine-683	2023	2026-01-21	Preventive	Motor Failure	3.2	14894	Rahul	Low	Completed	Idle	Belt	9.9	3
AST1684	Pune	Production	CNC Machine	Machine-684	2021	2026-07-09	Preventive	Bearing Failure	9.6	28690	Rahul	High	Completed	Active	None	3.6	5
AST1685	Bengaluru	Assembly	Pump	Machine-685	2017	2026-02-22	Predictive	No Failure	12.7	16078	Meena	Critical	Pending	Under Maintenance	Motor	4.7	9
AST1686	Vizag	Assembly	Compressor	Machine-686	2014	2026-01-17	Preventive	Motor Failure	16.9	9728	Ravi	Medium	Pending	Idle	Motor	2.7	12
AST1687	Vizag	Packaging	Compressor	Machine-687	2015	2026-04-20	Corrective	Motor Failure	7.9	41205	Kumar	High	In Progress	Idle	Valve	9.7	11
AST1688	Vizag	Assembly	CNC Machine	Machine-688	2017	2026-03-11	Preventive	Motor Failure	8.7	29201	Meena	Critical	Completed	Under Maintenance	Bearing	7.7	9
AST1689	Pune	Utilities	Generator	Machine-689	2020	2026-01-22	Preventive	No Failure	3.6	26433	Priya	High	In Progress	Under Maintenance	Valve	5.8	6
AST1690	Pune	Production	Pump	Machine-690	2021	2026-01-19	Preventive	Motor Failure	16.5	1773	Ravi	High	In Progress	Under Maintenance	Valve	9.4	5
AST1691	Vizag	Quality	CNC Machine	Machine-691	2025	2026-04-06	Corrective	Electrical Fault	1.7	4044	Ravi	Critical	Pending	Active	Motor	7.7	1
AST1692	Pune	Utilities	Pump	Machine-692	2018	2026-07-17	Preventive	No Failure	6.9	5281	Rahul	Critical	In Progress	Idle	Motor	2.8	8
AST1693	Pune	Assembly	Pump	Machine-693	2014	2026-07-28	Corrective	Motor Failure	5.1	31349	Rahul	Medium	In Progress	Active	Belt	6	12
AST1694	Hyderabad	Assembly	Robot Arm	Machine-694	2024	2026-02-11	Preventive	No Failure	16.5	27561	Rahul	Low	Pending	Active	Valve	2.1	2
AST1695	Pune	Utilities	Generator	Machine-695	2020	2026-03-06	Corrective	Overheating	10.8	28475	Rahul	Low	Completed	Idle	Belt	7.9	6
AST1696	Chennai	Packaging	Pump	Machine-696	2019	2026-07-28	Preventive	No Failure	7.5	21691	Ravi	Medium	In Progress	Active	Bearing	1.2	7
AST1697	Bengaluru	Quality	Pump	Machine-697	2025	2026-04-17	Preventive	Overheating	3.5	26053	Kumar	Medium	Completed	Under Maintenance	Motor	5.3	1
AST1698	Bengaluru	Production	Compressor	Machine-698	2015	2026-04-26	Preventive	No Failure	3.7	14075	Anil	Critical	In Progress	Idle	Belt	1.5	11
AST1699	Hyderabad	Packaging	Conveyor	Machine-699	2024	2026-02-12	Preventive	Sensor Fault	1.6	3444	Meena	Medium	In Progress	Under Maintenance	None	7.7	2
AST1700	Pune	Assembly	Pump	Machine-700	2014	2026-01-16	Corrective	Bearing Failure	2.2	35731	Ravi	Critical	Pending	Idle	Sensor	9.4	12
AST1701	Pune	Utilities	Boiler	Machine-701	2021	2026-07-13	Preventive	No Failure	16.1	22158	Kumar	High	Pending	Under Maintenance	Valve	6.3	5
AST1702	Hyderabad	Assembly	Boiler	Machine-702	2019	2026-03-26	Predictive	Overheating	13.2	10600	Ravi	Low	Pending	Under Maintenance	None	7.6	7
AST1703	Vizag	Utilities	Pump	Machine-703	2017	2026-04-05	Corrective	Overheating	9.5	44768	Kumar	Low	Pending	Under Maintenance	Bearing	6.5	9
AST1704	Pune	Quality	Compressor	Machine-704	2014	2026-07-26	Corrective	Overheating	13.4	6832	Anil	Critical	In Progress	Idle	None	9.1	12
AST1705	Pune	Utilities	Compressor	Machine-705	2025	2026-04-09	Corrective	Electrical Fault	15.8	34571	Ravi	Medium	In Progress	Active	Sensor	8.4	1
AST1706	Chennai	Quality	Conveyor	Machine-706	2022	2026-04-30	Preventive	Electrical Fault	4.7	15370	Kumar	Low	Completed	Under Maintenance	None	0.8	4
AST1707	Pune	Production	Pump	Machine-707	2019	2026-04-09	Preventive	Overheating	17.2	9567	Rahul	Medium	Pending	Idle	None	5.2	7
AST1708	Chennai	Utilities	Robot Arm	Machine-708	2025	2026-03-27	Predictive	Bearing Failure	11.8	26207	Rahul	Critical	Pending	Idle	Belt	9.7	1
AST1709	Chennai	Production	CNC Machine	Machine-709	2020	2026-07-26	Preventive	Bearing Failure	2.4	23797	Rahul	Medium	Pending	Active	Belt	4	6
AST1710	Bengaluru	Assembly	CNC Machine	Machine-710	2019	2026-04-08	Preventive	Electrical Fault	3.8	26937	Priya	High	In Progress	Idle	Motor	5.4	7
AST1711	Chennai	Assembly	Boiler	Machine-711	2023	2026-06-01	Preventive	Overheating	6	20952	Kumar	Critical	Pending	Under Maintenance	Motor	6.2	3
AST1712	Hyderabad	Utilities	CNC Machine	Machine-712	2016	2026-07-11	Preventive	No Failure	2.7	39115	Priya	Medium	In Progress	Under Maintenance	None	9.7	10
AST1713	Pune	Production	Robot Arm	Machine-713	2014	2026-07-27	Corrective	No Failure	16.9	16250	Rahul	Low	Completed	Under Maintenance	None	4.2	12
AST1714	Hyderabad	Utilities	Boiler	Machine-714	2024	2026-02-10	Preventive	No Failure	8.8	24326	Priya	Critical	Completed	Idle	None	3.2	2
AST1715	Bengaluru	Quality	Conveyor	Machine-715	2025	2026-02-19	Preventive	Electrical Fault	15.7	5047	Rahul	High	In Progress	Idle	Motor	6	1
AST1716	Vizag	Packaging	Compressor	Machine-716	2021	2026-06-28	Preventive	No Failure	3.9	44179	Ravi	High	Pending	Idle	Bearing	6.9	5
AST1717	Vizag	Production	Conveyor	Machine-717	2016	2026-04-07	Preventive	Overheating	3.6	4938	Ravi	High	Pending	Under Maintenance	Motor	6.5	10
AST1718	Hyderabad	Assembly	Compressor	Machine-718	2020	2026-03-04	Preventive	Sensor Fault	12.5	12804	Rahul	Critical	Pending	Idle	None	1.4	6
AST1719	Vizag	Packaging	Pump	Machine-719	2021	2026-07-29	Corrective	Sensor Fault	0.7	9143	Ravi	Low	In Progress	Idle	None	9.1	5
AST1720	Bengaluru	Utilities	Generator	Machine-720	2017	2026-01-06	Preventive	No Failure	13.5	40354	Kumar	Critical	In Progress	Idle	None	4.6	9
AST1721	Hyderabad	Packaging	Conveyor	Machine-721	2023	2026-02-02	Corrective	Electrical Fault	3.7	2794	Priya	Critical	Completed	Idle	Belt	5.6	3
AST1722	Chennai	Assembly	Compressor	Machine-722	2024	2026-02-01	Predictive	No Failure	3.6	37854	Priya	High	Completed	Active	Motor	6	2
AST1723	Hyderabad	Utilities	CNC Machine	Machine-723	2024	2026-02-11	Predictive	Bearing Failure	2	9673	Meena	High	In Progress	Idle	Motor	4.5	2
AST1724	Chennai	Packaging	Conveyor	Machine-724	2024	2026-01-01	Predictive	Electrical Fault	16.3	20728	Rahul	Critical	Completed	Idle	Valve	7.1	2
AST1725	Bengaluru	Utilities	Generator	Machine-725	2022	2026-04-01	Preventive	Bearing Failure	12.1	4431	Kumar	Low	Completed	Active	Sensor	8.6	4
AST1726	Bengaluru	Utilities	Compressor	Machine-726	2017	2026-02-04	Corrective	Sensor Fault	2.7	42283	Priya	Low	Pending	Under Maintenance	Sensor	4.1	9
AST1727	Vizag	Assembly	CNC Machine	Machine-727	2016	2026-04-13	Corrective	No Failure	3	14853	Ravi	High	Pending	Idle	None	2.3	10
AST1728	Bengaluru	Utilities	Compressor	Machine-728	2019	2026-05-25	Preventive	Motor Failure	6	29918	Priya	Low	Pending	Active	Bearing	3.1	7
AST1729	Bengaluru	Quality	Conveyor	Machine-729	2022	2026-01-29	Preventive	Bearing Failure	6.8	23357	Anil	Medium	Completed	Under Maintenance	Bearing	1.4	4
AST1730	Hyderabad	Assembly	Compressor	Machine-730	2017	2026-04-07	Corrective	Sensor Fault	10.8	33587	Ravi	High	Pending	Idle	Sensor	5.7	9
AST1731	Hyderabad	Production	CNC Machine	Machine-731	2023	2026-01-26	Predictive	Overheating	3.7	36344	Meena	Critical	In Progress	Idle	Motor	3	3
AST1732	Chennai	Production	Compressor	Machine-732	2024	2026-05-12	Preventive	No Failure	5.2	43390	Anil	Medium	Pending	Idle	Valve	7.2	2
AST1733	Pune	Quality	Generator	Machine-733	2016	2026-04-23	Preventive	Overheating	9.6	16492	Anil	Low	In Progress	Under Maintenance	Sensor	8.5	10
AST1734	Hyderabad	Production	Conveyor	Machine-734	2024	2026-01-21	Preventive	Bearing Failure	2	20233	Meena	Critical	Completed	Under Maintenance	None	5.3	2
AST1735	Vizag	Quality	Generator	Machine-735	2025	2026-02-04	Corrective	No Failure	16	9671	Priya	Low	Pending	Active	None	0.6	1
AST1736	Bengaluru	Packaging	Compressor	Machine-736	2020	2026-06-29	Predictive	No Failure	17.1	36110	Rahul	Low	Pending	Under Maintenance	Motor	6.9	6
AST1737	Chennai	Assembly	CNC Machine	Machine-737	2022	2026-02-27	Corrective	Electrical Fault	6.7	4836	Priya	Critical	In Progress	Active	Sensor	9.7	4
AST1738	Chennai	Utilities	Robot Arm	Machine-738	2019	2026-06-23	Corrective	Bearing Failure	5.6	33162	Anil	High	Completed	Active	None	6.5	7
AST1739	Pune	Utilities	Robot Arm	Machine-739	2020	2026-02-25	Predictive	Overheating	16.1	33499	Ravi	High	Completed	Idle	Valve	3.6	6
AST1740	Hyderabad	Packaging	Pump	Machine-740	2019	2026-01-28	Preventive	Sensor Fault	0.7	29733	Priya	Medium	Completed	Idle	Belt	9	7
AST1741	Vizag	Assembly	Compressor	Machine-741	2020	2026-02-01	Corrective	Sensor Fault	4.5	27410	Anil	High	In Progress	Under Maintenance	Motor	5.6	6
AST1742	Vizag	Quality	Compressor	Machine-742	2018	2026-01-28	Preventive	No Failure	8.1	25042	Rahul	Medium	Completed	Active	Sensor	0.9	8
AST1743	Pune	Assembly	Compressor	Machine-743	2020	2026-04-18	Corrective	Overheating	17.3	18919	Ravi	Critical	In Progress	Idle	Valve	8.1	6
AST1744	Pune	Quality	Generator	Machine-744	2025	2026-02-02	Corrective	No Failure	15.3	26983	Kumar	Low	Completed	Active	Motor	2	1
AST1745	Chennai	Assembly	Pump	Machine-745	2022	2026-01-04	Corrective	Overheating	17.6	2026	Priya	Critical	In Progress	Under Maintenance	Valve	1.3	4
AST1746	Bengaluru	Production	Pump	Machine-746	2020	2026-03-05	Corrective	Motor Failure	5.4	9037	Anil	Medium	Pending	Under Maintenance	Motor	5	6
AST1747	Bengaluru	Utilities	Compressor	Machine-747	2015	2026-06-29	Preventive	Electrical Fault	11.5	11246	Kumar	Low	Completed	Under Maintenance	Bearing	3.1	11
AST1748	Vizag	Assembly	Generator	Machine-748	2017	2026-02-07	Preventive	Bearing Failure	7.2	35904	Anil	Medium	Completed	Under Maintenance	Valve	5.1	9
AST1749	Hyderabad	Packaging	Conveyor	Machine-749	2022	2026-04-20	Preventive	Sensor Fault	17	28898	Kumar	High	Completed	Active	Bearing	0.5	4
AST1750	Pune	Production	CNC Machine	Machine-750	2024	2026-07-10	Preventive	Electrical Fault	2.3	13613	Anil	Critical	In Progress	Under Maintenance	Sensor	1.6	2
AST1751	Bengaluru	Production	CNC Machine	Machine-751	2024	2026-01-04	Preventive	Sensor Fault	13.5	40094	Meena	High	Completed	Idle	Sensor	2.5	2
AST1752	Hyderabad	Production	Pump	Machine-752	2020	2026-01-23	Corrective	Bearing Failure	1.2	44383	Kumar	Medium	Pending	Under Maintenance	Bearing	1.2	6
AST1753	Pune	Packaging	Pump	Machine-753	2022	2026-06-08	Preventive	Motor Failure	9.8	11571	Ravi	Medium	Completed	Under Maintenance	Belt	7.3	4
AST1754	Pune	Quality	Pump	Machine-754	2022	2026-03-30	Corrective	Overheating	1.7	28959	Meena	Low	Completed	Idle	Sensor	7.1	4
AST1755	Hyderabad	Utilities	Conveyor	Machine-755	2016	2026-03-16	Corrective	No Failure	3.8	27550	Priya	Low	Completed	Under Maintenance	Belt	4.1	10
AST1756	Bengaluru	Packaging	Compressor	Machine-756	2020	2026-04-13	Preventive	Motor Failure	10.5	40304	Rahul	Low	Pending	Under Maintenance	Belt	7.2	6
AST1757	Pune	Production	CNC Machine	Machine-757	2022	2026-03-08	Corrective	Electrical Fault	2.6	16175	Ravi	Medium	In Progress	Active	None	1.9	4
AST1758	Pune	Assembly	Pump	Machine-758	2018	2026-02-04	Predictive	Motor Failure	9.9	1591	Rahul	High	Pending	Idle	Sensor	3.6	8
AST1759	Pune	Production	Boiler	Machine-759	2025	2026-05-21	Predictive	Sensor Fault	6.2	5252	Rahul	Low	In Progress	Active	None	9.7	1
AST1760	Hyderabad	Utilities	Pump	Machine-760	2016	2026-03-07	Predictive	Electrical Fault	2.4	26533	Rahul	High	Pending	Idle	Belt	5.7	10
AST1761	Pune	Packaging	Compressor	Machine-761	2021	2026-02-26	Corrective	Overheating	3.2	16686	Rahul	Critical	In Progress	Active	Valve	1.4	5
AST1762	Chennai	Production	Compressor	Machine-762	2016	2026-04-28	Corrective	No Failure	3.7	19984	Ravi	High	Completed	Active	Valve	7	10
AST1763	Chennai	Assembly	Boiler	Machine-763	2017	2026-01-18	Preventive	No Failure	17.5	8068	Rahul	Medium	Pending	Active	Belt	1.4	9
AST1764	Hyderabad	Assembly	Robot Arm	Machine-764	2020	2026-01-06	Corrective	Bearing Failure	2.8	6978	Anil	Medium	Pending	Idle	Bearing	8	6
AST1765	Hyderabad	Utilities	Pump	Machine-765	2014	2026-07-22	Corrective	No Failure	2	10624	Priya	Critical	Completed	Under Maintenance	Sensor	5	12
AST1766	Bengaluru	Packaging	Pump	Machine-766	2017	2026-01-15	Corrective	Bearing Failure	14.9	8238	Meena	High	Completed	Idle	Valve	1.8	9
AST1767	Chennai	Quality	Boiler	Machine-767	2017	2026-01-07	Preventive	No Failure	5.5	26714	Rahul	Low	In Progress	Active	Bearing	2.6	9
AST1768	Hyderabad	Utilities	CNC Machine	Machine-768	2018	2026-04-02	Preventive	Bearing Failure	16.2	41116	Kumar	Medium	In Progress	Idle	Sensor	6.2	8
AST1769	Chennai	Packaging	Generator	Machine-769	2024	2026-04-19	Corrective	Sensor Fault	15.8	19266	Priya	High	In Progress	Idle	Bearing	8	2
AST1770	Chennai	Packaging	Compressor	Machine-770	2016	2026-07-19	Preventive	No Failure	14.4	32854	Ravi	Low	Pending	Under Maintenance	None	3.1	10
AST1771	Chennai	Production	Robot Arm	Machine-771	2015	2026-03-24	Preventive	Sensor Fault	9.1	33041	Rahul	Critical	Pending	Idle	Sensor	1.8	11
AST1772	Vizag	Quality	Generator	Machine-772	2024	2026-03-04	Preventive	Electrical Fault	9.1	36641	Kumar	Critical	Completed	Idle	None	4.5	2
AST1773	Chennai	Assembly	Compressor	Machine-773	2023	2026-07-18	Preventive	Motor Failure	17.9	2624	Anil	Critical	Completed	Active	Bearing	9.2	3
AST1774	Chennai	Packaging	Boiler	Machine-774	2019	2026-07-19	Preventive	Electrical Fault	17.5	29095	Kumar	Medium	Completed	Active	None	1.8	7
AST1775	Chennai	Quality	Pump	Machine-775	2025	2026-06-30	Preventive	Overheating	7	8447	Rahul	Low	In Progress	Idle	Motor	0.8	1
AST1776	Hyderabad	Production	Conveyor	Machine-776	2019	2026-02-06	Preventive	Overheating	3.1	13455	Priya	Medium	Pending	Idle	None	9.5	7
AST1777	Pune	Quality	Robot Arm	Machine-777	2021	2026-04-16	Corrective	Bearing Failure	5.5	11716	Ravi	Low	Pending	Active	Belt	2	5
AST1778	Vizag	Utilities	Pump	Machine-778	2020	2026-04-19	Corrective	Electrical Fault	9.3	16397	Priya	Medium	In Progress	Active	Belt	4.1	6
AST1779	Chennai	Quality	Generator	Machine-779	2016	2026-07-10	Preventive	Overheating	3.7	38153	Meena	Low	Pending	Under Maintenance	Valve	3.5	10
AST1780	Vizag	Production	Conveyor	Machine-780	2024	2026-04-14	Corrective	No Failure	7.9	19189	Ravi	Low	Completed	Under Maintenance	Belt	7.9	2
AST1781	Chennai	Packaging	Compressor	Machine-781	2019	2026-01-08	Corrective	Bearing Failure	4.2	2219	Anil	Medium	Pending	Active	None	9.3	7
AST1782	Hyderabad	Utilities	Generator	Machine-782	2017	2026-03-10	Preventive	Overheating	1.3	22116	Ravi	High	Completed	Under Maintenance	Sensor	9.6	9
AST1783	Pune	Quality	Pump	Machine-783	2022	2026-02-19	Preventive	Motor Failure	12.8	7881	Anil	Critical	Pending	Idle	Bearing	5.3	4
AST1784	Bengaluru	Quality	Boiler	Machine-784	2016	2026-01-07	Corrective	Bearing Failure	5.6	11431	Rahul	Critical	Completed	Idle	Bearing	9.6	10
AST1785	Chennai	Production	Generator	Machine-785	2017	2026-02-25	Corrective	No Failure	11.2	35794	Anil	Critical	Completed	Under Maintenance	Sensor	3.9	9
AST1786	Vizag	Production	Compressor	Machine-786	2020	2026-01-11	Predictive	Electrical Fault	1.8	11487	Meena	Critical	Completed	Active	Motor	7.8	6
AST1787	Hyderabad	Quality	Conveyor	Machine-787	2018	2026-05-21	Preventive	Motor Failure	16.8	12082	Ravi	High	Pending	Under Maintenance	Sensor	1.3	8
AST1788	Vizag	Packaging	Boiler	Machine-788	2016	2026-07-01	Predictive	Overheating	11.9	10704	Ravi	Critical	Completed	Under Maintenance	Sensor	4.3	10
AST1789	Chennai	Quality	CNC Machine	Machine-789	2023	2026-06-24	Corrective	Electrical Fault	17.2	25989	Ravi	Critical	Pending	Under Maintenance	Sensor	8.8	3
AST1790	Bengaluru	Assembly	Pump	Machine-790	2024	2026-01-11	Corrective	No Failure	14.9	2020	Kumar	Low	In Progress	Under Maintenance	Motor	5.9	2
AST1791	Vizag	Quality	Pump	Machine-791	2015	2026-02-27	Preventive	Overheating	8.7	36569	Priya	Low	Completed	Active	None	1.5	11
AST1792	Vizag	Production	Boiler	Machine-792	2020	2026-07-16	Preventive	Sensor Fault	6.5	41107	Priya	Medium	Pending	Idle	Valve	1.6	6
AST1793	Bengaluru	Production	Boiler	Machine-793	2021	2026-01-10	Preventive	Motor Failure	6.1	3552	Meena	Critical	Completed	Under Maintenance	Valve	9.8	5
AST1794	Chennai	Assembly	Robot Arm	Machine-794	2017	2026-01-14	Corrective	Sensor Fault	4.9	13041	Ravi	Medium	Completed	Under Maintenance	Valve	1.3	9
AST1795	Vizag	Utilities	Compressor	Machine-795	2025	2026-04-26	Corrective	Sensor Fault	3.7	5022	Ravi	Critical	In Progress	Under Maintenance	Motor	2.4	1
AST1796	Vizag	Utilities	Pump	Machine-796	2020	2026-05-04	Corrective	No Failure	8.1	38876	Priya	Low	Pending	Idle	Motor	1.2	6
AST1797	Bengaluru	Production	CNC Machine	Machine-797	2024	2026-05-29	Corrective	No Failure	13.5	22243	Ravi	Medium	In Progress	Active	Valve	8.7	2
AST1798	Vizag	Packaging	Generator	Machine-798	2015	2026-07-22	Corrective	Overheating	17	9739	Rahul	Critical	Pending	Idle	Bearing	0.8	11
AST1799	Vizag	Utilities	Robot Arm	Machine-799	2025	2026-02-18	Preventive	Overheating	4.3	15247	Kumar	Low	In Progress	Under Maintenance	Bearing	3.4	1
AST1800	Hyderabad	Quality	Pump	Machine-800	2018	2026-05-09	Predictive	Overheating	7.7	24582	Meena	Critical	Pending	Under Maintenance	Bearing	9.3	8
AST1801	Pune	Production	Generator	Machine-801	2021	2026-04-20	Corrective	Electrical Fault	8.1	20179	Rahul	Critical	Pending	Under Maintenance	None	6.4	5
AST1802	Hyderabad	Assembly	Pump	Machine-802	2015	2026-01-23	Preventive	Overheating	2.3	42383	Meena	Low	Pending	Under Maintenance	Belt	6	11
AST1803	Pune	Quality	Compressor	Machine-803	2014	2026-06-20	Preventive	Overheating	10.2	9003	Kumar	Critical	Completed	Under Maintenance	Valve	4.4	12
AST1804	Vizag	Assembly	CNC Machine	Machine-804	2024	2026-06-30	Corrective	Electrical Fault	5.5	44667	Anil	High	In Progress	Idle	Motor	0.5	2
AST1805	Hyderabad	Assembly	Compressor	Machine-805	2020	2026-01-09	Corrective	Electrical Fault	14.9	40818	Anil	High	Completed	Idle	Valve	2.8	6
AST1806	Bengaluru	Quality	Robot Arm	Machine-806	2020	2026-02-19	Preventive	Electrical Fault	8	43198	Priya	Medium	In Progress	Under Maintenance	Belt	2	6
AST1807	Chennai	Utilities	Conveyor	Machine-807	2017	2026-01-26	Corrective	Overheating	15.3	42611	Anil	Medium	In Progress	Active	Bearing	1.4	9
AST1808	Bengaluru	Production	Conveyor	Machine-808	2020	2026-01-03	Corrective	Electrical Fault	16.6	6662	Meena	Critical	Completed	Idle	None	1.7	6
AST1809	Pune	Production	Compressor	Machine-809	2021	2026-06-12	Corrective	Motor Failure	5.7	36589	Kumar	Critical	In Progress	Idle	Bearing	3.1	5
AST1810	Hyderabad	Utilities	Robot Arm	Machine-810	2016	2026-06-10	Preventive	Overheating	16.7	9540	Ravi	Medium	In Progress	Under Maintenance	Motor	1.4	10
AST1811	Chennai	Quality	Conveyor	Machine-811	2021	2026-04-03	Preventive	Bearing Failure	7.7	33384	Rahul	Low	Completed	Idle	Valve	4.1	5
AST1812	Vizag	Production	Compressor	Machine-812	2019	2026-06-12	Preventive	Motor Failure	12	42867	Meena	Low	Completed	Under Maintenance	Sensor	5.1	7
AST1813	Bengaluru	Assembly	Compressor	Machine-813	2023	2026-06-03	Corrective	Sensor Fault	16.7	14138	Meena	Low	Pending	Active	Belt	5.4	3
AST1814	Pune	Assembly	Compressor	Machine-814	2016	2026-02-25	Preventive	Motor Failure	4.3	9795	Anil	High	In Progress	Active	Bearing	3.8	10
AST1815	Pune	Quality	Pump	Machine-815	2022	2026-06-16	Corrective	Overheating	9.5	27710	Kumar	High	Completed	Active	None	8.5	4
AST1816	Vizag	Assembly	Generator	Machine-816	2025	2026-03-13	Corrective	Electrical Fault	6	14989	Rahul	Critical	In Progress	Under Maintenance	Valve	6.2	1
AST1817	Pune	Utilities	Conveyor	Machine-817	2018	2026-07-28	Corrective	Overheating	4	24628	Anil	Low	In Progress	Active	Bearing	9.6	8
AST1818	Vizag	Packaging	Generator	Machine-818	2018	2026-05-31	Corrective	No Failure	17.1	36266	Anil	Critical	Completed	Active	Motor	8.2	8
AST1819	Chennai	Packaging	Compressor	Machine-819	2020	2026-07-22	Preventive	No Failure	7	11005	Anil	Low	Completed	Under Maintenance	None	0.6	6
AST1820	Vizag	Utilities	Robot Arm	Machine-820	2019	2026-02-24	Preventive	Motor Failure	10.3	26770	Anil	Medium	Pending	Active	Bearing	5.8	7
AST1821	Hyderabad	Utilities	Pump	Machine-821	2025	2026-06-05	Preventive	Overheating	6.1	22479	Kumar	Medium	Completed	Under Maintenance	Valve	0.9	1
AST1822	Hyderabad	Assembly	Boiler	Machine-822	2018	2026-04-18	Preventive	Sensor Fault	10.8	16994	Meena	Low	In Progress	Active	None	7.9	8
AST1823	Vizag	Packaging	Compressor	Machine-823	2023	2026-01-02	Corrective	Overheating	1.1	36461	Meena	Low	In Progress	Idle	Bearing	1.2	3
AST1824	Vizag	Packaging	CNC Machine	Machine-824	2015	2026-07-25	Preventive	Sensor Fault	7.5	37967	Anil	Critical	Pending	Active	Valve	3.3	11
AST1825	Hyderabad	Packaging	Generator	Machine-825	2021	2026-05-07	Preventive	Motor Failure	1.3	2181	Kumar	Low	In Progress	Idle	None	4.6	5
AST1826	Chennai	Packaging	Robot Arm	Machine-826	2016	2026-01-23	Predictive	Bearing Failure	16.8	4940	Anil	Low	Completed	Active	Sensor	1.2	10
AST1827	Bengaluru	Quality	CNC Machine	Machine-827	2019	2026-06-26	Corrective	Motor Failure	10.7	9357	Kumar	High	Completed	Idle	Valve	6.6	7
AST1828	Bengaluru	Utilities	Compressor	Machine-828	2024	2026-02-01	Corrective	No Failure	9.1	19885	Anil	Critical	Completed	Active	Sensor	7.8	2
AST1829	Pune	Utilities	Robot Arm	Machine-829	2025	2026-01-22	Predictive	No Failure	11.8	14993	Rahul	Low	Completed	Under Maintenance	Bearing	2.5	1
AST1830	Vizag	Quality	Compressor	Machine-830	2024	2026-02-25	Preventive	Sensor Fault	4.2	40200	Meena	High	In Progress	Idle	Valve	6.7	2
AST1831	Chennai	Production	CNC Machine	Machine-831	2022	2026-01-28	Preventive	Overheating	15.7	35150	Kumar	Critical	Completed	Active	Sensor	4.5	4
AST1832	Bengaluru	Assembly	Compressor	Machine-832	2024	2026-03-20	Preventive	Bearing Failure	13.5	17265	Ravi	Critical	Completed	Under Maintenance	Bearing	5	2
AST1833	Pune	Packaging	Conveyor	Machine-833	2022	2026-04-26	Predictive	Bearing Failure	6.7	15397	Kumar	Critical	Pending	Under Maintenance	Belt	3.7	4
AST1834	Pune	Assembly	Conveyor	Machine-834	2021	2026-03-11	Corrective	No Failure	16.7	14209	Anil	Medium	In Progress	Active	Belt	3.1	5
AST1835	Bengaluru	Quality	Conveyor	Machine-835	2023	2026-05-07	Corrective	No Failure	4.9	8779	Kumar	Low	Completed	Active	Belt	3	3
AST1836	Hyderabad	Packaging	Compressor	Machine-836	2015	2026-05-17	Predictive	No Failure	13	27184	Priya	Low	Completed	Idle	None	3	11
AST1837	Chennai	Packaging	Pump	Machine-837	2017	2026-02-13	Preventive	Electrical Fault	5.5	1703	Ravi	Medium	Pending	Idle	Belt	5	9
AST1838	Chennai	Production	CNC Machine	Machine-838	2018	2026-06-26	Corrective	Motor Failure	3.8	31333	Kumar	Low	Pending	Under Maintenance	Valve	3.7	8
AST1839	Hyderabad	Production	Pump	Machine-839	2016	2026-03-09	Corrective	Bearing Failure	10.9	32552	Meena	Low	In Progress	Active	Valve	1.5	10
AST1840	Pune	Production	Generator	Machine-840	2014	2026-05-26	Corrective	Motor Failure	14.1	8053	Anil	High	In Progress	Under Maintenance	None	3.8	12
AST1841	Vizag	Packaging	CNC Machine	Machine-841	2022	2026-03-07	Preventive	Sensor Fault	5.8	23371	Meena	Critical	Completed	Under Maintenance	None	5.4	4
AST1842	Chennai	Quality	Robot Arm	Machine-842	2024	2026-01-06	Preventive	Motor Failure	6.8	3525	Kumar	Critical	In Progress	Active	None	1.3	2
AST1843	Hyderabad	Packaging	Pump	Machine-843	2020	2026-06-13	Corrective	Overheating	17.8	36031	Kumar	High	Pending	Under Maintenance	Sensor	4.2	6
AST1844	Pune	Production	Conveyor	Machine-844	2020	2026-03-12	Corrective	No Failure	6.5	41632	Ravi	Critical	In Progress	Idle	Sensor	3.2	6
